Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-03-19,2.25,-0.23163117251317233,-0.23163117251317233
2025-03-20,2.25,-0.23163117251317233,-0.23163117251317233
2025-03-23,3.0,0.06874215442326402,0.06874215442326402
2025-03-24,1.75,-0.43188005713746325,-0.43188005713746325
2025-03-25,2.25,-0.23163117251317233,-0.23163117251317233
2025-03-26,2.75,-0.031382287888881436,-0.031382287888881436
2025-03-30,5.75,1.170111019856864,1.170111019856864
2025-03-31,3.0,0.06874215442326402,0.06874215442326402
2025-04-01,3.25,0.16886659673540946,0.16886659673540946
2025-04-02,9.5,2.6719776545390457,2.6719776545390457
2025-04-03,9.25,2.5718532122269,2.5718532122269
2025-04-06,14.75,4.7745909430941005,4.7745909430941005
2025-04-07,8.75,2.371604327602609,2.371604327602609
2025-04-08,22.5,7.87844865477061,7.87844865477061
2025-04-09,10.75,3.1725998660997727,3.1725998660997727
2025-04-13,9.25,2.5718532122269,2.5718532122269
2025-04-14,4.25,0.5693643659839913,0.5693643659839913
2025-04-15,3.0,0.06874215442326402,0.06874215442326402
2025-04-16,5.25,0.9698621352325731,0.9698621352325731
2025-04-20,2.5,-0.13150673020102688,-0.13150673020102688
2025-04-21,3.0,0.06874215442326402,0.06874215442326402
2025-04-22,5.75,1.170111019856864,1.170111019856864
2025-04-23,3.25,0.16886659673540946,0.16886659673540946
2025-04-24,3.0,0.06874215442326402,0.06874215442326402
2025-04-27,2.25,-0.23163117251317233,-0.23163117251317233
2025-04-28,2.25,-0.23163117251317233,-0.23163117251317233
2025-04-29,2.5,-0.13150673020102688,-0.13150673020102688
2025-05-01,4.75,0.7696132506082822,0.7696132506082822
2025-05-04,3.5,0.26899103904755495,0.26899103904755495
2025-05-05,2.5,-0.13150673020102688,-0.13150673020102688
2025-05-06,3.5,0.26899103904755495,0.26899103904755495
2025-05-07,3.0,0.06874215442326402,0.06874215442326402
2025-05-08,3.0,0.06874215442326402,0.06874215442326402
2025-05-11,2.0,-0.3317556148253178,-0.3317556148253178
2025-05-12,3.0,0.06874215442326402,0.06874215442326402
2025-05-14,2.0,-0.3317556148253178,-0.3317556148253178
2025-05-18,5.25,0.9698621352325731,0.9698621352325731
2025-05-19,2.75,-0.031382287888881436,-0.031382287888881436
2025-05-20,5.25,0.9698621352325731,0.9698621352325731
2025-05-21,3.0,0.06874215442326402,0.06874215442326402
2025-05-22,2.75,-0.031382287888881436,-0.031382287888881436
2025-05-25,5.0,0.8697376929204277,0.8697376929204277
2025-05-26,3.25,0.16886659673540946,0.16886659673540946
2025-05-27,3.0,0.06874215442326402,0.06874215442326402
2025-05-28,6.5,1.4704843467933004,1.4704843467933004
2025-06-01,4.0,0.46923992367184586,0.46923992367184586
2025-06-02,2.25,-0.23163117251317233,-0.23163117251317233
2025-06-03,1.75,-0.43188005713746325,-0.43188005713746325
2025-06-04,2.25,-0.23163117251317233,-0.23163117251317233
2025-06-05,1.5,-0.5320044994496087,-0.5320044994496087
2025-06-08,3.0,0.06874215442326402,0.06874215442326402
2025-06-09,2.5,-0.13150673020102688,-0.13150673020102688
2025-06-10,2.5,-0.13150673020102688,-0.13150673020102688
2025-06-15,4.0,0.46923992367184586,0.46923992367184586
2025-06-16,3.75,0.3691154813597004,0.3691154813597004
2025-06-17,3.25,0.16886659673540946,0.16886659673540946
2025-06-18,3.25,0.16886659673540946,0.16886659673540946
2025-06-19,1.75,-0.43188005713746325,-0.43188005713746325
2025-06-22,5.25,0.9698621352325731,0.9698621352325731
2025-06-23,2.25,-0.23163117251317233,-0.23163117251317233
2025-06-24,1.25,-0.6321289417617542,-0.6321289417617542
2025-06-25,2.75,-0.031382287888881436,-0.031382287888881436
2025-06-29,2.5,-0.13150673020102688,-0.13150673020102688
2025-06-30,3.0,0.06874215442326402,0.06874215442326402
2025-07-01,1.5,-0.5320044994496087,-0.5320044994496087
2025-07-02,2.5,-0.13150673020102688,-0.13150673020102688
2025-07-06,2.0,-0.3317556148253178,-0.3317556148253178
2025-07-07,2.0,-0.3317556148253178,-0.3317556148253178
2025-07-08,1.75,-0.43188005713746325,-0.43188005713746325
2025-07-09,2.5,-0.13150673020102688,-0.13150673020102688
2025-07-10,2.75,-0.031382287888881436,-0.031382287888881436
2025-07-13,0.0,-1.1327511533224814,-1.1327511533224814
2025-07-14,2.25,-0.23163117251317233,-0.23163117251317233
2025-07-21,1.5,-0.5320044994496087,-0.5320044994496087
2025-07-22,2.0,-0.3317556148253178,-0.3317556148253178
2025-07-23,2.0,-0.3317556148253178,-0.3317556148253178
2025-07-24,1.25,-0.6321289417617542,-0.6321289417617542
2025-07-27,0.0,-1.1327511533224814,-1.1327511533224814
2025-07-28,1.5,-0.5320044994496087,-0.5320044994496087
2025-07-29,1.25,-0.6321289417617542,-0.6321289417617542
2025-08-03,0.0,-1.1327511533224814,-1.1327511533224814
2025-08-04,2.75,-0.031382287888881436,-0.031382287888881436
2025-08-05,1.5,-0.5320044994496087,-0.5320044994496087
2025-08-06,1.75,-0.43188005713746325,-0.43188005713746325
2025-08-07,1.25,-0.6321289417617542,-0.6321289417617542
2025-08-10,0.0,-1.1327511533224814,-1.1327511533224814
2025-08-11,1.5,-0.5320044994496087,-0.5320044994496087
2025-08-13,2.0,-0.3317556148253178,-0.3317556148253178
2025-08-17,0.0,-1.1327511533224814,-1.1327511533224814
2025-08-18,2.25,-0.23163117251317233,-0.23163117251317233
2025-08-19,1.5,-0.5320044994496087,-0.5320044994496087
2025-08-20,1.5,-0.5320044994496087,-0.5320044994496087
2025-08-21,1.25,-0.6321289417617542,-0.6321289417617542
2025-08-24,0.0,-1.1327511533224814,-1.1327511533224814
2025-08-25,3.75,0.3691154813597004,0.3691154813597004
2025-08-26,1.0,-0.7322533840738996,-0.7322533840738996
2025-08-27,2.5,-0.13150673020102688,-0.13150673020102688
2025-09-02,2.75,-0.031382287888881436,-0.031382287888881436
2025-09-03,1.5,-0.5320044994496087,-0.5320044994496087
2025-09-04,1.5,-0.5320044994496087,-0.5320044994496087
2025-09-07,0.0,-1.1327511533224814,-1.1327511533224814
2025-09-08,1.25,-0.6321289417617542,-0.6321289417617542
2025-09-14,0.0,-1.1327511533224814,-1.1327511533224814
2025-09-15,1.5,-0.5320044994496087,-0.5320044994496087
2025-09-16,1.75,-0.43188005713746325,-0.43188005713746325
2025-09-17,3.5,0.26899103904755495,0.26899103904755495
2025-09-18,1.0,-0.7322533840738996,-0.7322533840738996
2025-09-21,0.0,-1.1327511533224814,-1.1327511533224814
2025-09-22,1.25,-0.6321289417617542,-0.6321289417617542
2025-09-23,1.5,-0.5320044994496087,-0.5320044994496087
2025-09-24,1.75,-0.43188005713746325,-0.43188005713746325
2025-09-28,1.75,-0.43188005713746325,-0.43188005713746325
2025-09-29,0.75,-0.8323778263860451,-0.8323778263860451
2025-09-30,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-01,2.0,-0.3317556148253178,-0.3317556148253178
2025-10-02,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-05,0.0,-1.1327511533224814,-1.1327511533224814
2025-10-06,1.25,-0.6321289417617542,-0.6321289417617542
2025-10-07,1.25,-0.6321289417617542,-0.6321289417617542
2025-10-08,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-09,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-12,0.0,-1.1327511533224814,-1.1327511533224814
2025-10-13,2.25,-0.23163117251317233,-0.23163117251317233
2025-10-14,3.5,0.26899103904755495,0.26899103904755495
2025-10-19,0.0,-1.1327511533224814,-1.1327511533224814
2025-10-20,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-21,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-22,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-23,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-26,0.0,-1.1327511533224814,-1.1327511533224814
2025-10-27,1.5,-0.5320044994496087,-0.5320044994496087
2025-10-28,1.25,-0.6321289417617542,-0.6321289417617542
2025-10-29,2.0,-0.3317556148253178,-0.3317556148253178
2025-11-02,2.25,-0.23163117251317233,-0.23163117251317233
2025-11-03,1.75,-0.43188005713746325,-0.43188005713746325
2025-11-04,4.0,0.46923992367184586,0.46923992367184586
2025-11-05,1.75,-0.43188005713746325,-0.43188005713746325
2025-11-06,1.5,-0.5320044994496087,-0.5320044994496087
2025-11-09,5.0,0.8697376929204277,0.8697376929204277
2025-11-10,0.75,-0.8323778263860451,-0.8323778263860451
2025-11-11,1.75,-0.43188005713746325,-0.43188005713746325
2025-11-12,1.5,-0.5320044994496087,-0.5320044994496087
2025-11-16,1.5,-0.5320044994496087,-0.5320044994496087
2025-11-17,4.75,0.7696132506082822,0.7696132506082822
2025-11-18,1.25,-0.6321289417617542,-0.6321289417617542
2025-11-19,1.5,-0.5320044994496087,-0.5320044994496087
2025-11-23,1.0,-0.7322533840738996,-0.7322533840738996
2025-11-24,1.75,-0.43188005713746325,-0.43188005713746325
2025-11-30,3.0,0.06874215442326402,0.06874215442326402
2025-12-01,2.75,-0.031382287888881436,-0.031382287888881436
2025-12-02,3.5,0.26899103904755495,0.26899103904755495
2025-12-03,3.5,0.26899103904755495,0.26899103904755495
2025-12-04,2.25,-0.23163117251317233,-0.23163117251317233
2025-12-07,3.5,0.26899103904755495,0.26899103904755495
2025-12-08,2.25,-0.23163117251317233,-0.23163117251317233
2025-12-09,2.0,-0.3317556148253178,-0.3317556148253178
2025-12-10,3.75,0.3691154813597004,0.3691154813597004
2025-12-14,1.75,-0.43188005713746325,-0.43188005713746325
2025-12-15,3.75,0.3691154813597004,0.3691154813597004
2025-12-17,2.25,-0.23163117251317233,-0.23163117251317233
2025-12-21,2.0,-0.3317556148253178,-0.3317556148253178
2025-12-22,1.5,-0.5320044994496087,-0.5320044994496087
2025-12-28,1.75,-0.43188005713746325,-0.43188005713746325
2025-12-29,1.5,-0.5320044994496087,-0.5320044994496087
2025-12-30,1.5,-0.5320044994496087,-0.5320044994496087
