Date,"Volatility of Returns (Session:All day, Interval:1m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-06-10,5.25,-0.41245691442579396,-0.41245691442579396
2025-06-13,14.25,1.549700555851576,1.549700555851576
2025-06-15,4.0,-0.6849787852976509,-0.6849787852976509
2025-06-16,7.25,0.02357807896917711,0.02357807896917711
2025-06-17,7.0,-0.03092629520519428,-0.03092629520519428
2025-06-18,7.0,-0.03092629520519428,-0.03092629520519428
2025-06-19,5.25,-0.41245691442579396,-0.41245691442579396
2025-06-20,9.5,0.5141174465385195,0.5141174465385195
2025-06-22,5.25,-0.41245691442579396,-0.41245691442579396
2025-06-23,13.75,1.4406918075028332,1.4406918075028332
2025-06-24,7.5,0.07808245314354849,0.07808245314354849
2025-06-25,7.5,0.07808245314354849,0.07808245314354849
2025-06-29,2.5,-1.0120050303438792,-1.0120050303438792
2025-06-30,7.5,0.07808245314354849,0.07808245314354849
2025-07-01,11.0,0.8411436915847479,0.8411436915847479
2025-07-02,6.25,-0.19443941772830844,-0.19443941772830844
2025-07-04,4.5,-0.5759700369489081,-0.5759700369489081
2025-07-06,2.0,-1.121013778692622,-1.121013778692622
2025-07-07,7.5,0.07808245314354849,0.07808245314354849
2025-07-08,5.75,-0.3034481660770512,-0.3034481660770512
2025-07-09,11.0,0.8411436915847479,0.8411436915847479
2025-07-10,4.75,-0.5214656627745368,-0.5214656627745368
2025-07-11,7.0,-0.03092629520519428,-0.03092629520519428
2025-07-13,0.0,-1.5570487720875932,-1.5570487720875932
2025-07-14,4.75,-0.5214656627745368,-0.5214656627745368
2025-07-17,5.25,-0.41245691442579396,-0.41245691442579396
2025-07-18,4.75,-0.5214656627745368,-0.5214656627745368
2025-07-21,7.5,0.07808245314354849,0.07808245314354849
2025-07-22,7.25,0.02357807896917711,0.02357807896917711
2025-07-23,5.75,-0.3034481660770512,-0.3034481660770512
2025-07-24,6.0,-0.24894379190267982,-0.24894379190267982
2025-07-25,5.0,-0.4669612886001654,-0.4669612886001654
2025-07-27,0.0,-1.5570487720875932,-1.5570487720875932
2025-07-28,5.25,-0.41245691442579396,-0.41245691442579396
2025-07-29,10.5,0.7321349432360051,0.7321349432360051
2025-08-03,0.0,-1.5570487720875932,-1.5570487720875932
2025-08-04,8.0,0.18709120149229128,0.18709120149229128
2025-08-05,4.5,-0.5759700369489081,-0.5759700369489081
2025-08-06,4.25,-0.6304744111232795,-0.6304744111232795
2025-08-07,3.75,-0.7394831594720224,-0.7394831594720224
2025-08-08,5.25,-0.41245691442579396,-0.41245691442579396
2025-08-10,0.0,-1.5570487720875932,-1.5570487720875932
2025-08-11,4.5,-0.5759700369489081,-0.5759700369489081
2025-08-13,7.75,0.13258682731791988,0.13258682731791988
2025-08-15,6.5,-0.13993504355393704,-0.13993504355393704
2025-08-17,0.0,-1.5570487720875932,-1.5570487720875932
2025-08-18,6.0,-0.24894379190267982,-0.24894379190267982
2025-08-19,5.25,-0.41245691442579396,-0.41245691442579396
2025-08-20,5.75,-0.3034481660770512,-0.3034481660770512
2025-08-21,6.75,-0.08543066937956567,-0.08543066937956567
2025-08-22,12.25,1.1136655624566048,1.1136655624566048
2025-08-24,0.0,-1.5570487720875932,-1.5570487720875932
2025-08-25,4.5,-0.5759700369489081,-0.5759700369489081
2025-08-26,7.0,-0.03092629520519428,-0.03092629520519428
2025-08-27,8.0,0.18709120149229128,0.18709120149229128
2025-09-02,7.0,-0.03092629520519428,-0.03092629520519428
2025-09-03,10.25,0.6776305690616338,0.6776305690616338
2025-09-04,7.0,-0.03092629520519428,-0.03092629520519428
2025-09-07,0.0,-1.5570487720875932,-1.5570487720875932
2025-09-08,6.0,-0.24894379190267982,-0.24894379190267982
2025-09-12,6.25,-0.19443941772830844,-0.19443941772830844
2025-09-14,0.0,-1.5570487720875932,-1.5570487720875932
2025-09-15,6.5,-0.13993504355393704,-0.13993504355393704
2025-09-16,3.25,-0.8484919078207651,-0.8484919078207651
2025-09-17,10.75,0.7866393174103765,0.7866393174103765
2025-09-18,10.25,0.6776305690616338,0.6776305690616338
2025-09-19,4.0,-0.6849787852976509,-0.6849787852976509
2025-09-21,0.0,-1.5570487720875932,-1.5570487720875932
2025-09-22,4.0,-0.6849787852976509,-0.6849787852976509
2025-09-23,4.75,-0.5214656627745368,-0.5214656627745368
2025-09-24,6.75,-0.08543066937956567,-0.08543066937956567
2025-09-28,1.75,-1.1755181528669933,-1.1755181528669933
2025-09-29,3.75,-0.7394831594720224,-0.7394831594720224
2025-09-30,6.0,-0.24894379190267982,-0.24894379190267982
2025-10-01,9.25,0.4596130723641482,0.4596130723641482
2025-10-02,4.75,-0.5214656627745368,-0.5214656627745368
2025-10-05,0.0,-1.5570487720875932,-1.5570487720875932
2025-10-06,5.25,-0.41245691442579396,-0.41245691442579396
2025-10-07,7.5,0.07808245314354849,0.07808245314354849
2025-10-08,4.25,-0.6304744111232795,-0.6304744111232795
2025-10-09,4.5,-0.5759700369489081,-0.5759700369489081
2025-10-10,11.25,0.8956480657591193,0.8956480657591193
2025-10-12,0.0,-1.5570487720875932,-1.5570487720875932
2025-10-13,4.5,-0.5759700369489081,-0.5759700369489081
2025-10-14,5.751953125,-0.30302235065381394,-0.30302235065381394
2025-10-17,10.5,0.7321349432360051,0.7321349432360051
2025-10-19,0.0,-1.5570487720875932,-1.5570487720875932
2025-10-20,5.0,-0.4669612886001654,-0.4669612886001654
2025-10-21,5.0,-0.4669612886001654,-0.4669612886001654
2025-10-22,4.75,-0.5214656627745368,-0.5214656627745368
2025-10-23,7.0,-0.03092629520519428,-0.03092629520519428
2025-10-26,0.0,-1.5570487720875932,-1.5570487720875932
2025-10-27,6.75,-0.08543066937956567,-0.08543066937956567
2025-10-28,4.5,-0.5759700369489081,-0.5759700369489081
2025-10-29,12.25,1.1136655624566048,1.1136655624566048
2025-11-02,2.25,-1.0665094045182506,-1.0665094045182506
2025-11-03,4.0,-0.6849787852976509,-0.6849787852976509
2025-11-04,6.25,-0.19443941772830844,-0.19443941772830844
2025-11-05,10.75,0.7866393174103765,0.7866393174103765
2025-11-06,8.5,0.29609994984103405,0.29609994984103405
2025-11-09,5.0,-0.4669612886001654,-0.4669612886001654
2025-11-10,5.5,-0.3579525402514226,-0.3579525402514226
2025-11-11,7.0,-0.03092629520519428,-0.03092629520519428
2025-11-12,3.5,-0.7939875336463937,-0.7939875336463937
2025-11-16,1.5,-1.2300225270413647,-1.2300225270413647
2025-11-17,4.75,-0.5214656627745368,-0.5214656627745368
2025-11-18,5.25,-0.41245691442579396,-0.41245691442579396
2025-11-19,6.25,-0.19443941772830844,-0.19443941772830844
2025-11-21,5.5,-0.3579525402514226,-0.3579525402514226
2025-11-23,1.0,-1.3390312753901075,-1.3390312753901075
2025-11-24,4.5,-0.5759700369489081,-0.5759700369489081
2025-11-28,3.5,-0.7939875336463937,-0.7939875336463937
2025-11-30,3.0,-0.9029962819951365,-0.9029962819951365
2025-12-01,9.75,0.568621820712891,0.568621820712891
2025-12-02,6.5,-0.13993504355393704,-0.13993504355393704
2025-12-03,5.25,-0.41245691442579396,-0.41245691442579396
2025-12-04,6.0,-0.24894379190267982,-0.24894379190267982
2025-12-07,3.5,-0.7939875336463937,-0.7939875336463937
2025-12-08,8.75,0.3506043240154054,0.3506043240154054
2025-12-09,6.75,-0.08543066937956567,-0.08543066937956567
2025-12-10,10.75,0.7866393174103765,0.7866393174103765
2025-12-12,5.0,-0.4669612886001654,-0.4669612886001654
2025-12-14,1.75,-1.1755181528669933,-1.1755181528669933
2025-12-15,5.25,-0.41245691442579396,-0.41245691442579396
2025-12-17,6.0,-0.24894379190267982,-0.24894379190267982
2025-12-19,3.25,-0.8484919078207651,-0.8484919078207651
2025-12-21,2.0,-1.121013778692622,-1.121013778692622
2025-12-22,2.5,-1.0120050303438792,-1.0120050303438792
2025-12-24,0.75,-1.393535649564479,-1.393535649564479
2025-12-26,5.5,-0.3579525402514226,-0.3579525402514226
2025-12-28,1.75,-1.1755181528669933,-1.1755181528669933
2025-12-29,4.25,-0.6304744111232795,-0.6304744111232795
2025-12-30,3.5,-0.7939875336463937,-0.7939875336463937
2025-12-31,8.75,0.3506043240154054,0.3506043240154054
